,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AIG Position,AIG Order,AIG Filled Order,AIG Trade Price,AIG Cost to Trade,AIG PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL
2015-02-20,0.0,-36.3441146,636558.854,0.0,636558.854,0,0,0,128.62,0.0,0.0,0,0,0,54.86,0.0,0.0,0,0,0,29.98,0.0,0.0,0,0,0,41.09,0.0,0.0
2015-02-19,0.0,-36.3441146,636558.854,0.0,636558.854,0,0,0,128.48,0.0,-0.0,0,0,0,54.66,0.0,0.0,0,0,0,29.81,0.0,0.0,0,0,0,41.4,0.0,-0.0
2015-02-18,0.0,-36.3441146,636558.854,0.0,636558.854,0,0,0,127.62,0.0,0.0,0,0,0,54.72,0.0,-0.0,0,0,0,29.3,0.0,0.0,0,0,0,41.12,0.0,0.0
2015-02-17,0.0,-36.3441146,636558.854,0.0,636558.854,0,0,0,127.49,0.0,0.0,0,0,0,54.09,0.0,0.0,0,0,0,29.45,0.0,-0.0,0,0,0,40.01,0.0,0.0
2015-02-13,0.0,-36.3441146,636558.854,0.0,636558.854,0,0,0,127.28,0.0,0.0,0,0,0,51.16,0.0,0.0,0,0,0,29.41,0.0,0.0,0,0,0,39.97,0.0,0.0
2015-02-12,0.0,-36.3441146,636558.854,0.0,636558.854,0,0,0,126.06,0.0,0.0,0,0,0,52.31,0.0,0.0,0,0,0,29.32,0.0,0.0,0,0,0,39.58,0.0,0.0
2015-02-11,0.0,-36.3441146,636558.854,0.0,636558.854,0,0,0,122.77,0.0,0.0,0,0,0,52.32,0.0,-0.0,0,0,0,28.79,0.0,0.0,0,0,0,39.64,0.0,-0.0
2015-02-10,0.2363886,-36.3441146,636558.854,0.0,636558.854,0,0,0,120.17,0.0,0.0,0,0,0,52.53,0.0,0.0,0,0,0,28.48,0.0,0.0,0,-16191,-16191,39.31,2007.684,2363.886
2015-02-09,-0.48573195,-36.5805032,2098.328,0.0,634194.968,0,0,0,118.55,0.0,0.0,0,0,0,51.67,0.0,0.0,0,0,0,28.67,0.0,-0.0,16191,1,1,39.23,0.1295,-4857.3195
2015-02-06,-0.30761,-36.09477125,2137.6875,0.0,639052.2875,0,0,0,120.02,0.0,0.0,0,0,0,51.95,0.0,0.0,0,0,0,28.82,0.0,0.0,16190,0,0,39.54,0.0,-3076.1
2015-02-05,0.67998,-35.78716125,2137.6875,0.0,642128.3875,0,0,0,120.02,0.0,0.0,0,0,0,51.26,0.0,0.0,0,0,0,28.48,0.0,0.0,16190,0,0,39.22,0.0,6799.8
2015-02-04,-0.82569,-36.46714125,2137.6875,0.0,635328.5875,0,0,0,118.5,0.0,0.0,0,0,0,51.07,0.0,0.0,0,0,0,28.71,0.0,-0.0,16190,-2,0,39.33,0.0,-8256.9
2015-02-03,1.50567,-35.64145125,2137.6875,0.0,643585.4875,0,0,0,118.5,0.0,0.0,0,0,0,50.8,0.0,0.0,0,0,0,28.6,0.0,0.0,16190,-9,0,39.04,0.0,15056.7
2015-02-02,1.48945395,-37.14712125,2137.6875,0.0,628528.7875,0,0,0,118.05,0.0,0.0,0,0,0,49.03,0.0,0.0,0,0,0,28.8,0.0,0.0,16190,1,1,37.9,0.1305,14894.5395
2015-01-30,-1.117041,-38.6365752,2175.718,0.0,613634.248,0,0,0,118.4,0.0,-0.0,0,0,0,48.9,0.0,-0.0,0,0,0,28.34,0.0,0.0,16189,-2,0,38.01,0.0,-11170.41
2015-01-29,0.744694,-37.5195342,2175.718,0.0,624804.658,0,0,0,116.32,0.0,0.0,0,0,0,49.37,0.0,0.0,0,0,0,28.64,0.0,0.0,16189,-9,0,38.0,0.0,7446.94
2015-01-28,-1.21421435,-38.2642282,2175.718,0.0,617357.718,0,0,0,117.62,0.0,0.0,0,0,0,50.84,0.0,0.0,0,0,0,29.08,0.0,0.0,16189,1,1,39.01,0.1335,-12142.1435
2015-01-27,-0.64752,-37.05001385,2214.8615,0.0,629499.8615,0,0,0,112.42,0.0,-0.0,0,0,0,50.74,0.0,-0.0,0,0,0,28.16,0.0,0.0,16188,0,0,38.7,0.0,-6475.2
2015-01-26,0.550392,-36.40249385,2214.8615,0.0,635975.0615,0,0,0,113.74,0.0,0.0,0,0,0,51.32,0.0,-0.0,0,0,0,28.19,0.0,0.0,16188,-3,0,38.79,0.0,5503.92
2015-01-23,-1.359792,-36.95288585,2214.8615,0.0,630471.1415,0,0,0,112.3,0.0,0.0,0,0,0,52.24,0.0,-0.0,0,0,0,27.62,0.0,0.0,16188,-21,0,39.6,0.0,-13597.92
2015-01-22,2.412012,-35.59309385,2214.8615,0.0,644069.0615,0,0,0,110.26,0.0,0.0,0,0,0,51.28,0.0,0.0,0,0,0,26.84,0.0,0.0,16188,0,0,38.51,0.0,24120.12
2015-01-21,0.372324,-38.00510585,2214.8615,0.0,619948.9415,0,0,0,108.95,0.0,0.0,0,0,0,50.45,0.0,0.0,0,0,0,26.97,0.0,-0.0,16188,-4,0,37.75,0.0,3723.24
2015-01-20,-0.518016,-38.37742985,2214.8615,0.0,616225.7015,0,0,0,107.84,0.0,0.0,0,0,0,51.32,0.0,0.0,0,0,0,27.43,0.0,0.0,16188,0,0,38.43,0.0,-5180.16
2015-01-16,0.388512,-37.85941385,2214.8615,0.0,621405.8615,0,0,0,107.03,0.0,0.0,0,0,0,50.21,0.0,0.0,0,0,0,26.99,0.0,0.0,16188,-15,0,37.83,0.0,3885.12
2015-01-15,-1.73899315,-38.24792585,2214.8615,0.0,617520.7415,0,0,0,110.0,0.0,0.0,0,0,0,51.38,0.0,0.0,0,0,0,26.64,0.0,0.0,16188,947,947,39.33,136.8415,-17389.9315
2015-01-14,-0.55680465,-36.5089327,39597.213,0.0,634910.673,0,340,340,109.04,100.13,301.07,0,0,0,51.03,0.0,0.0,0,0,0,25.54,0.0,0.0,15241,4549,4549,39.03,766.5065,-5869.1165
2015-01-13,-1.029816,-35.95212805,179312.5195,37886.2,640067.3195,-340,1243,1243,111.43,362.3345,-3401.8745,0,0,0,52.6,0.0,0.0,0,0,0,25.68,0.0,0.0,10692,1823,1823,40.47,252.4855,-6896.2855
2015-01-12,-0.0014617,-34.92231205,111492.4395,178245.8,645473.8295,-1583,606,0,112.6,0.0,4369.08,0,0,0,53.14,0.0,-0.0,0,0,0,25.64,0.0,0.0,8869,814,814,40.61,110.297,-4383.697
2015-01-09,-0.281346,-34.92085035,144437.6565,178356.61,649746.7165,-1583,266,0,112.67,0.0,-189.96,0,0,0,54.2,0.0,-0.0,0,0,0,26.39,0.0,-0.0,8055,828,828,41.0,115.92,-2623.5
2015-01-08,0.1431191,-34.63950435,189392.6165,172911.09,657815.7365,-1583,173,173,109.23,30.275,-6839.935,0,0,0,54.42,0.0,-0.0,0,0,0,26.67,0.0,0.0,7227,494,494,40.24,62.244,8271.126
2015-01-07,0.06912,-34.78262345,197596.2655,188243.2,653139.5655,-1756,164,164,107.2,39.36,-2809.96,0,0,0,54.73,0.0,0.0,0,0,0,26.21,0.0,0.0,6733,-211,0,39.52,0.0,3501.16
2015-01-06,-0.420746,-34.85174345,182589.2255,204556.8,650944.9655,-1920,25,25,106.54,6.55,-33.0,0,0,0,54.74,0.0,-0.0,0,0,0,26.83,0.0,0.0,6733,-739,0,39.81,0.0,-4174.46
2015-01-05,0.087352,-34.43099745,173124.7755,210624.05,651722.2255,-1945,-8,0,108.29,0.0,5990.6,0,0,0,55.68,0.0,-0.0,0,0,0,27.0,0.0,-0.0,6733,-1139,0,40.32,0.0,-5117.08
2015-01-02,-0.051629,-34.51834945,161065.7755,216653.55,650809.8055,-1945,5,0,111.39,0.0,2042.25,0,0,0,56.53,0.0,0.0,0,0,0,27.8,0.0,0.0,6733,-1435,0,41.18,0.0,-2558.54
2014-12-31,0.126711,-34.46672045,155503.0755,219434.9,650586.9955,-1945,20,0,112.82,0.0,4162.3,0,0,0,56.73,0.0,0.0,0,0,0,28.18,0.0,0.0,6733,-1555,0,41.39,0.0,-2895.19
2014-12-30,0.297287,-34.59343145,152313.2755,221029.8,651887.2855,-1945,35,0,113.64,0.0,2703.55,0,0,0,56.45,0.0,0.0,0,0,0,28.1,0.0,0.0,6733,-1601,0,41.21,0.0,269.32
2014-12-29,-0.018105,-34.89071845,151729.7755,221321.55,651326.2155,-1945,31,0,113.79,0.0,155.6,0,0,0,56.34,0.0,0.0,0,0,0,27.8,0.0,0.0,6733,-1545,0,41.36,0.0,-336.65
2014-12-26,-0.2169425,-34.87261345,158303.8755,218034.5,654949.9155,-1945,-35,-35,112.1,4.725,-3852.675,0,0,0,56.55,0.0,0.0,0,0,0,27.83,0.0,0.0,6733,-1397,0,41.34,0.0,1683.25
2014-12-24,-0.0605483,-34.65567095,160398.5005,215027.8,652354.5905,-1910,-18,-18,112.58,2.583,1010.437,0,0,0,56.66,0.0,0.0,0,0,0,28.29,0.0,-0.0,6733,-1326,0,41.42,0.0,-1615.92
2014-12-23,-0.2673724,-34.59512265,159967.9235,214231.16,652743.2935,-1892,-29,-29,113.23,5.104,760.106,0,0,0,56.13,0.0,0.0,0,0,0,27.62,0.0,0.0,6733,-1194,0,41.98,0.0,-3433.83
2014-12-22,0.1208837,-34.32775025,167243.5175,208954.08,658175.6375,-1863,-17,-17,112.16,3.043,-2157.663,0,0,0,55.73,0.0,0.0,0,0,0,27.25,0.0,0.0,6733,-995,0,41.38,0.0,3366.5
2014-12-19,0.618446,-34.44863395,168784.0805,207231.96,654627.5805,-1846,31,0,112.26,0.0,1606.02,0,0,0,55.02,0.0,0.0,0,0,0,29.13,0.0,-0.0,6733,-867,0,40.9,0.0,4578.44
2014-12-18,0.0571089,-35.06707995,170223.9605,206512.02,650769.0805,-1846,-101,-101,111.87,25.351,-5757.931,0,0,0,54.68,0.0,0.0,0,0,0,28.62,0.0,0.0,6733,-456,0,40.48,0.0,6329.02
2014-12-17,0.402642,-35.12418885,198125.6815,186924.4,652754.1615,-1745,-134,0,107.12,0.0,-4659.15,0,0,0,53.18,0.0,0.0,0,0,0,27.77,0.0,0.0,6733,-94,0,38.34,0.0,8685.57
2014-12-16,0.156137,-35.52683085,200743.1815,185615.65,645377.3415,-1745,264,264,106.37,95.7,2975.3,0,0,0,53.05,0.0,-0.0,0,0,0,27.18,0.0,0.0,6733,-610,0,38.3,0.0,-1413.93
2014-12-15,-0.396873,-35.68296785,155359.2615,222396.3,638188.0015,-2009,233,0,110.7,0.0,3033.59,0,0,0,54.46,0.0,0.0,0,0,0,26.95,0.0,0.0,6733,-1048,0,40.07,0.0,-7002.32
2014-12-12,-0.226269,-35.28609485,156323.5815,221914.14,645672.4815,-2009,178,0,110.46,0.0,3797.01,0,0,0,54.88,0.0,-0.0,0,0,0,26.96,0.0,-0.0,6733,-1263,0,40.2,0.0,-6059.7
2014-12-11,0.254821,-35.05982585,149091.1815,225530.34,648115.9815,-2009,175,0,112.26,0.0,662.97,0,0,0,54.87,0.0,0.0,0,0,0,27.74,0.0,0.0,6733,-1543,0,40.5,0.0,1885.24
2014-12-10,-0.277745,-35.31464685,140452.4815,229849.69,641911.3915,-2009,108,0,114.41,0.0,4359.53,0,0,0,55.29,0.0,-0.0,0,0,0,28.52,0.0,0.0,6733,-1689,0,41.36,0.0,-7136.98
2014-12-09,-0.419611,-35.03690185,157408.4415,221371.71,657526.3515,-2009,10,0,110.19,0.0,-3455.48,0,0,0,55.02,0.0,0.0,0,0,0,25.66,0.0,0.0,6733,-1759,0,40.99,0.0,-740.63
2014-12-08,-0.009567,-34.61729085,141698.0615,229226.9,650411.7915,-2009,49,0,114.1,0.0,5223.4,0,0,0,55.34,0.0,0.0,0,0,0,26.7,0.0,-0.0,6733,-2052,0,42.23,0.0,-5319.07
2014-12-05,0.11864,-34.60772385,134104.0415,233023.91,651933.8515,-2009,69,0,115.99,0.0,984.41,0,0,0,55.38,0.0,0.0,0,0,0,26.33,0.0,0.0,6733,-2168,0,42.23,0.0,201.99
2014-12-04,0.115328,-34.72636385,134988.0015,232581.93,652173.8415,-2009,58,0,115.77,0.0,883.96,0,0,0,54.69,0.0,0.0,0,0,0,26.63,0.0,0.0,6733,-2178,0,42.15,0.0,269.32
2014-12-03,-0.092845,-34.84169185,135068.3615,232541.75,651944.7015,-2009,30,0,115.75,0.0,-2611.7,0,0,0,55.01,0.0,0.0,0,0,0,25.81,0.0,0.0,6733,-2158,0,41.98,0.0,1683.25
2014-12-02,0.3276033,-34.74884685,144108.8615,228021.5,654781.7015,-2009,-113,-113,113.5,56.387,650.163,0,0,0,54.43,0.0,0.0,0,0,0,25.58,0.0,0.0,6733,-1992,0,41.6,0.0,2625.87
2014-12-01,-0.0449115,-35.07645015,136855.2285,225263.76,642144.4585,-1896,-86,-86,118.81,14.405,7293.835,0,0,0,54.56,0.0,-0.0,0,0,0,25.61,0.0,-0.0,6733,-1873,0,42.69,0.0,-7742.95
2014-11-28,0.0130108,-35.03153865,145422.0935,215878.7,649069.2135,-1810,-32,-32,119.27,5.232,130.108,0,0,0,54.69,0.0,0.0,0,0,0,26.06,0.0,0.0,6733,-1527,0,42.74,0.0,0.0
2014-11-26,-0.227371,-35.04454945,153973.4455,209697.32,651439.1855,-1778,-108,-108,117.94,23.22,-2475.7,0,0,0,54.71,0.0,0.0,0,0,0,26.39,0.0,0.0,6733,-1080,0,42.68,0.0,201.99
2014-11-25,0.48047025,-34.81717845,162959.9855,198846.9,649373.3155,-1670,-17,-17,119.07,3.5275,1707.5225,0,0,0,55.15,0.0,0.0,0,0,0,26.11,0.0,0.0,6733,-741,0,42.33,0.0,3097.18
2014-11-24,-0.3548063,-35.2976487,172327.023,193153.05,649949.323,-1653,-29,-29,116.85,5.133,-3548.063,0,0,0,54.91,0.0,0.0,0,0,0,25.9,0.0,0.0,6733,-465,0,42.44,0.0,0.0
2014-11-21,0.640583,-34.9428424,173577.126,190836.24,648882.616,-1624,29,0,117.51,0.0,-259.84,0,0,0,54.99,0.0,0.0,0,0,0,26.09,0.0,0.0,6733,-262,0,41.75,0.0,6665.67
2014-11-20,0.043382,-35.5834254,182021.926,186613.84,646439.346,-1624,23,0,114.91,0.0,-2663.36,0,0,0,53.75,0.0,0.0,0,0,0,25.6,0.0,0.0,6733,-99,0,40.56,0.0,3097.18
2014-11-19,0.12706,-35.6268074,180300.486,187474.56,642481.446,-1624,-130,-130,115.44,24.7,1270.6,0,222,0,53.8,0.0,0.0,0,0,0,25.92,0.0,0.0,6733,-80,0,40.82,0.0,0.0
2014-11-18,-0.50583055,-35.7538674,199814.386,170226.36,644747.146,-1494,-44,-44,113.94,13.156,-2226.476,0,603,0,54.12,0.0,0.0,0,0,0,26.11,0.0,-0.0,6733,151,151,40.25,18.7995,-2831.8295
2014-11-17,-0.1900647,-35.24803685,209980.4515,165691.5,647113.6315,-1450,-61,-61,114.27,9.577,271.413,0,908,0,53.81,0.0,0.0,0,118,0,26.02,0.0,0.0,6582,-9,0,41.57,0.0,-2172.06
2014-11-14,-0.10880545,-35.05797215,220071.8585,157165.35,650850.9485,-1389,-109,-109,113.15,20.9825,-1874.0525,0,1162,0,54.4,0.0,-0.0,0,471,0,26.32,0.0,0.0,6582,113,113,41.36,14.012,785.998
2014-11-13,-0.1975809,-34.9491667,240569.883,143104.0,651813.933,-1280,-283,-283,111.8,57.449,-1911.399,0,1750,0,54.19,0.0,0.0,0,1337,0,26.33,0.0,-0.0,6469,285,285,41.55,35.91,-64.41
2014-11-12,-0.27985265,-34.7515858,288969.872,109051.86,654348.532,-997,-163,-163,109.38,27.3025,-1624.8125,0,2412,0,54.01,0.0,0.0,0,2519,0,26.35,0.0,0.0,6184,564,564,41.3,78.114,-1173.714
2014-11-11,-0.0211465,-34.47173315,331331.6685,90655.8,656116.6685,-834,-393,-393,108.7,52.269,-828.939,0,3144,0,54.29,0.0,0.0,0,4151,0,26.73,0.0,0.0,5620,916,916,41.52,122.286,617.474
2014-11-10,0.25357825,-34.45058665,411975.4035,48077.82,655410.3435,-441,-441,-441,109.02,61.0785,22.7115,0,4347,0,54.1,0.0,0.0,0,6652,0,26.31,0.0,0.0,4704,1709,1709,40.98,223.879,2513.071
2014-11-07,-0.1824905,-34.7041649,530373.001,0.0,652958.351,0,0,0,108.75,0.0,0.0,0,5241,0,53.76,0.0,0.0,0,9314,0,26.48,0.0,0.0,2995,2865,2865,41.39,449.805,-1824.905
2014-11-06,0.0109915,-34.5216744,649405.156,0.0,654783.256,0,0,0,108.6,0.0,0.0,0,5908,0,53.63,0.0,0.0,0,12673,0,26.05,0.0,0.0,130,130,130,40.39,17.485,109.915
2014-11-05,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,109.1,0.0,0.0,0,4936,0,53.52,0.0,0.0,0,14716,0,26.37,0.0,0.0,0,0,0,40.61,0.0,0.0
2014-11-04,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,109.36,0.0,-0.0,0,4997,0,53.8,0.0,0.0,0,14687,0,26.09,0.0,0.0,0,0,0,40.26,0.0,-0.0
2014-11-03,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,108.22,0.0,0.0,0,5125,0,53.79,0.0,0.0,0,14185,0,26.52,0.0,0.0,0,0,0,39.9,0.0,0.0
2014-10-31,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,108.01,0.0,0.0,0,4860,0,53.67,0.0,0.0,0,15000,0,26.08,0.0,0.0,0,0,0,55.21,0.0,0.0
2014-10-30,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,106.96,0.0,0.0,0,0,0,52.16,0.0,0.0,0,25677,0,25.36,0.0,0.0,0,0,0,53.91,0.0,0.0
2014-10-29,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,106.65,0.0,0.0,0,0,0,52.87,0.0,0.0,0,0,0,25.55,0.0,0.0,0,0,0,54.59,0.0,-0.0
2014-10-28,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,105.4,0.0,0.0,0,0,0,52.06,0.0,0.0,0,0,0,24.98,0.0,0.0,0,0,0,54.12,0.0,0.0
2014-10-27,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,104.85,0.0,0.0,0,0,0,52.01,0.0,-0.0,0,0,0,24.71,0.0,0.0,0,0,0,53.94,0.0,0.0
2014-10-24,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,105.18,0.0,0.0,0,0,0,51.55,0.0,0.0,0,0,0,24.53,0.0,0.0,0,0,0,53.7,0.0,0.0
2014-10-23,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,104.08,0.0,0.0,0,0,0,52.12,0.0,0.0,0,0,0,24.27,0.0,0.0,0,0,0,53.59,0.0,0.0
2014-10-22,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,102.84,0.0,0.0,0,0,0,52.3,0.0,0.0,0,0,0,24.54,0.0,0.0,0,0,0,53.77,0.0,-0.0
2014-10-21,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,103.02,0.0,0.0,0,0,0,51.32,0.0,0.0,0,0,0,24.37,0.0,0.0,0,0,0,52.86,0.0,0.0
2014-10-20,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,98.32,0.0,0.0,0,0,0,51.34,0.0,0.0,0,0,0,24.07,0.0,0.0,0,0,0,52.07,0.0,0.0
2014-10-17,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,97.5,0.0,0.0,0,0,0,50.1,0.0,0.0,0,0,0,24.5,0.0,0.0,0,0,0,52.17,0.0,0.0
2014-10-16,0.0,-34.5326659,654673.341,0.0,654673.341,0,0,0,95.55,0.0,0.0,0,0,0,48.95,0.0,0.0,0,0,0,23.69,0.0,0.0,0,0,0,50.78,0.0,0.0
2014-10-15,0.21709775,-34.5326659,654673.341,0.0,654673.341,0,3727,3727,97.97,736.0825,2170.9775,0,0,0,49.13,0.0,0.0,0,0,0,22.59,0.0,0.0,0,0,0,50.87,0.0,0.0
2014-10-14,0.395062,-34.74976365,272236.5535,374153.53,646390.0835,-3727,1056,0,100.39,0.0,3950.62,0,0,0,50.03,0.0,0.0,0,0,0,22.95,0.0,0.0,0,0,0,53.04,0.0,0.0
2014-10-13,0.342884,-35.14482565,265229.7935,377656.91,642886.7035,-3727,1091,0,101.33,0.0,3428.84,0,0,0,50.0,0.0,0.0,0,0,0,22.9,0.0,-0.0,0,0,0,53.73,0.0,0.0
2014-10-10,0.108083,-35.48770965,270000.3535,375271.63,645271.9835,-3727,1082,0,100.69,0.0,1080.83,0,0,0,50.02,0.0,-0.0,0,0,0,22.93,0.0,0.0,0,0,0,54.91,0.0,-0.0
2014-10-09,-0.028794,-35.59579265,263664.4535,378439.58,642104.0335,-3727,-1064,-1064,101.54,255.36,-287.94,0,0,0,51.84,0.0,-0.0,0,0,0,23.89,0.0,-0.0,0,0,0,56.28,0.0,-0.0
2014-10-08,-0.545915,-35.56699865,386764.6535,262997.88,649762.5335,-2663,-1228,0,98.76,0.0,-5459.15,0,0,0,51.13,0.0,0.0,0,0,0,23.41,0.0,0.0,0,0,0,55.06,0.0,0.0
2014-10-07,0.231681,-35.02108365,383196.2335,264782.09,647978.3235,-2663,-1170,0,99.43,0.0,2316.81,0,0,0,52.29,0.0,-0.0,0,0,0,23.99,0.0,-0.0,0,0,0,56.25,0.0,-0.0
2014-10-06,0.0,-35.25276465,380426.7135,266166.85,646593.5635,-2663,-1150,0,99.95,0.0,0.0,0,0,0,53.53,0.0,0.0,0,0,0,24.38,0.0,0.0,0,0,0,57.06,0.0,0.0
2014-10-03,0.074564,-35.25276465,383142.9735,264808.72,647951.6935,-2663,-1186,0,99.44,0.0,745.64,0,0,0,53.42,0.0,0.0,0,0,0,24.17,0.0,0.0,0,0,0,56.2,0.0,0.0
2014-10-02,-0.22505745,-35.32732865,384048.3935,264356.01,648404.4035,-2663,1151,1151,99.27,229.6245,-2250.5745,0,0,0,52.97,0.0,0.0,0,0,0,23.88,0.0,0.0,0,0,0,56.13,0.0,-0.0
2014-10-01,0.598798,-35.1022712,259949.288,383650.26,643599.548,-3814,1242,0,100.59,0.0,5987.98,0,0,0,54.04,0.0,0.0,0,0,0,24.11,0.0,-0.0,0,0,0,56.85,0.0,-0.0
2014-09-30,-0.1828541,-35.7010692,258271.128,384489.34,642760.468,-3814,-1202,-1202,100.81,228.981,-1828.541,0,0,0,54.28,0.0,0.0,0,0,0,24.88,0.0,0.0,0,0,0,57.21,0.0,0.0
2014-09-29,0.167168,-35.5182151,390957.569,257673.8,648631.369,-2612,-1345,0,98.65,0.0,1671.68,0,0,0,54.0,0.0,0.0,0,0,0,24.87,0.0,-0.0,0,0,0,56.04,0.0,0.0
2014-09-26,-0.868672,-35.6853831,391584.449,257360.36,648944.809,-2612,1280,1280,98.53,319.36,-8686.72,0,0,0,54.28,0.0,0.0,0,0,0,25.2,0.0,0.0,0,0,0,56.79,0.0,-0.0
2014-09-25,1.510096,-34.8167111,250373.089,391184.92,641558.009,-3892,1470,0,100.51,0.0,15100.96,0,0,0,54.87,0.0,-0.0,0,0,0,24.63,0.0,0.0,0,0,0,57.86,0.0,-0.0
2014-09-24,0.346388,-36.3268071,237529.489,397606.72,635136.209,-3892,1513,0,102.16,0.0,3463.88,0,0,0,54.5,0.0,0.0,0,0,0,26.1,0.0,-0.0,0,0,0,56.88,0.0,0.0
2014-09-23,-0.614936,-36.6731951,249672.529,391535.2,641207.729,-3892,1461,0,100.6,0.0,-6149.36,0,0,0,54.85,0.0,-0.0,0,0,0,27.79,0.0,0.0,0,0,0,57.25,0.0,-0.0
2014-09-22,-0.03892,-36.0582591,240331.729,396205.6,636537.329,-3892,1554,0,101.8,0.0,-389.2,0,0,0,55.08,0.0,-0.0,0,0,0,28.16,0.0,-0.0,0,0,0,58.13,0.0,-0.0
2014-09-19,0.323036,-36.0193391,236517.569,398112.68,634630.249,-3892,1570,0,102.29,0.0,3230.36,0,0,0,56.52,0.0,0.0,0,0,0,28.52,0.0,-0.0,0,0,0,58.82,0.0,0.0
2014-09-18,-0.081732,-36.3423751,239319.809,396711.56,636031.369,-3892,1523,0,101.93,0.0,-817.32,0,0,0,55.76,0.0,0.0,0,0,0,28.29,0.0,0.0,0,0,0,59.2,0.0,0.0
2014-09-17,-0.280224,-36.2606431,244457.249,394142.84,638600.089,-3892,1427,0,101.27,0.0,-2802.24,0,0,0,55.84,0.0,0.0,0,0,0,28.05,0.0,0.0,0,0,0,58.0,0.0,0.0
2014-09-16,0.299684,-35.9804191,255899.729,388421.6,644321.329,-3892,1450,0,99.8,0.0,2996.84,0,0,0,55.22,0.0,0.0,0,0,0,28.06,0.0,0.0,0,0,0,57.82,0.0,0.0
2014-09-15,0.011676,-36.2801031,232469.889,400136.52,632606.409,-3892,1574,0,102.81,0.0,116.76,0,0,0,55.11,0.0,0.0,0,0,0,28.0,0.0,0.0,0,0,0,58.5,0.0,-0.0
2014-09-12,-0.089516,-36.2917791,244924.289,393909.32,638833.609,-3892,1446,0,101.21,0.0,-895.16,0,0,0,55.29,0.0,-0.0,0,0,0,28.33,0.0,-0.0,0,0,0,57.61,0.0,0.0
2014-09-11,-0.167356,-36.2022631,251151.489,390795.72,641947.209,-3892,1305,0,100.41,0.0,-1673.56,0,0,0,55.08,0.0,0.0,0,0,0,27.99,0.0,0.0,0,0,0,57.52,0.0,0.0
2014-09-10,-1.171492,-36.0349071,269833.089,381454.92,651288.009,-3892,1194,0,98.01,0.0,-11714.92,0,0,0,55.11,0.0,0.0,0,0,0,27.44,0.0,0.0,0,0,0,57.6,0.0,0.0
2014-09-09,0.144004,-34.8634151,261504.209,385619.36,647123.569,-3892,1266,0,99.08,0.0,1440.04,0,0,0,55.03,0.0,0.0,0,0,0,27.58,0.0,-0.0,0,0,0,57.69,0.0,0.0
2014-09-08,0.237412,-35.0074191,259791.729,386475.6,646267.329,-3892,1261,0,99.3,0.0,2374.12,0,0,0,55.32,0.0,0.0,0,0,0,27.45,0.0,0.0,0,0,0,57.72,0.0,-0.0
2014-09-05,-0.33082,-35.2448311,263683.729,384529.6,648213.329,-3892,1231,0,98.8,0.0,-3308.2,0,0,0,55.06,0.0,-0.0,0,0,0,27.41,0.0,0.0,0,0,0,57.58,0.0,0.0
2014-09-04,0.319144,-34.9140111,263294.529,384724.2,648018.729,-3892,1405,0,98.85,0.0,3191.44,0,0,0,55.82,0.0,0.0,0,0,0,27.66,0.0,0.0,0,0,0,58.12,0.0,0.0
2014-09-03,1.696912,-35.2331551,230212.529,401265.2,631477.729,-3892,1661,0,103.1,0.0,16969.12,0,0,0,55.93,0.0,0.0,0,0,0,27.8,0.0,0.0,0,0,0,58.21,0.0,0.0
2014-09-02,-0.31136,-36.9300671,230523.889,401109.52,631633.409,-3892,1651,0,103.06,0.0,-3113.6,0,0,0,56.29,0.0,0.0,0,0,0,27.78,0.0,0.0,0,0,0,57.23,0.0,0.0
2014-08-29,-0.0973,-36.6187071,232080.689,400331.12,632411.809,-3892,1612,0,102.86,0.0,-973.0,0,0,0,55.95,0.0,0.0,0,0,0,27.0,0.0,0.0,0,0,0,57.33,0.0,0.0
2014-08-28,-0.046704,-36.5214071,237763.009,397489.96,635252.969,-3892,1527,0,102.13,0.0,-467.04,0,0,0,55.83,0.0,-0.0,0,0,0,26.86,0.0,0.0,0,0,0,57.14,0.0,0.0
2014-08-27,-0.482608,-36.4747031,246403.249,393169.84,639573.089,-3892,1472,0,101.02,0.0,-4826.08,0,0,0,56.27,0.0,0.0,0,0,0,27.4,0.0,0.0,0,0,0,58.0,0.0,0.0
