,Daily Returns,Total Returns,Funds,Portfolio Value,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AEG Position,AEG Order,AEG Filled Order,AEG Trade Price,AEG Cost to Trade,AEG PnL,AIN Position,AIN Order,AIN Filled Order,AIN Trade Price,AIN Cost to Trade,AIN PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL
2016-10-21,0.16484725,-48.8996492,512442.198,511003.508,0,0.0,0,45.67,0.0,-0.0,-2393,-67.0,-67,116.81,10.2175,1073.8125,0,0.0,0,4.17,0.0,0.0,0,0.0,0,40.8,0.0,0.0,-6262,275.0,275,31.22,33.55,574.66
2016-10-20,0.0924268,-49.06449645,510735.4155,509355.0355,0,0.0,0,46.0,0.0,0.0,-2326,-28.0,-28,116.86,8.344,123.936,0,0.0,0,4.2,0.0,0.0,0,0.0,0,41.4,0.0,-0.0,-6537,116.0,116,31.47,14.268,800.332
2016-10-19,0.10024645,-49.15692325,506535.3075,508430.7675,0,0.0,0,45.41,0.0,0.0,-2298,-31.0,-31,117.25,4.278,793.202,0,0.0,0,4.17,0.0,0.0,0,0.0,0,41.65,0.0,0.0,-6653,171.0,171,31.97,22.6575,209.2625
2016-10-18,-0.0319651,-49.2571697,503566.813,507428.303,0,0.0,0,45.7,0.0,0.0,-2267,-13.0,-13,118.18,1.989,187.561,0,0.0,0,4.15,0.0,0.0,0,0.0,0,41.7,0.0,0.0,-6824,308.0,308,32.1,48.972,-507.212
2016-10-17,-0.70561465,-49.2252046,515518.474,507747.954,0,0.0,0,45.08,0.0,0.0,-2254,-32.0,-32,117.33,4.864,165.856,0,0.0,0,4.15,0.0,0.0,0,0.0,0,41.1,0.0,0.0,-7132,141.0,141,30.7,20.0925,-7222.0025
2016-10-14,0.03936375,-48.51958995,510830.2905,514804.1005,0,0.0,0,45.38,0.0,0.0,-2222,-31.0,-31,117.88,5.766,-1422.166,0,0.0,0,4.13,0.0,0.0,0,0.0,0,41.49,0.0,0.0,-7273,7.0,7,31.18,0.9065,1815.8035
2016-10-13,0.47503185,-48.5589537,513079.553,514410.463,0,0.0,0,44.84,0.0,0.0,-2191,1.0,1,116.79,0.1615,789.1485,0,0.0,0,4.04,0.0,-0.0,0,0.0,0,41.18,0.0,0.0,-7280,180.0,180,31.2,24.03,3961.17
2016-10-12,-0.51122365,-49.03398555,511577.8245,509660.1445,0,0.0,0,45.78,0.0,0.0,-2192,-8.0,-8,117.35,1.796,-2273.076,0,0.0,0,4.26,0.0,0.0,0,0.0,0,40.92,0.0,0.0,-7460,17.0,17,31.24,2.3205,-2839.1605
2016-10-11,0.14360015,-48.5227619,509471.681,514772.381,0,0.0,0,47.19,0.0,-0.0,-2184,11.0,11,117.7,2.2165,-566.3665,0,0.0,0,4.13,0.0,0.0,0,0.0,0,41.77,0.0,-0.0,-7477,102.0,102,31.42,13.362,2002.368
2016-10-10,-0.40488585,-48.66636205,512868.7895,513336.3795,0,0.0,0,47.58,0.0,0.0,-2195,-1.0,-1,115.02,0.1525,-4367.2425,0,0.0,0,4.1,0.0,-0.0,0,0.0,0,41.97,0.0,0.0,-7579,-88.0,-88,31.75,12.936,318.384
2016-10-07,0.37991155,-48.2614762,512192.318,517385.238,0,0.0,0,47.33,0.0,0.0,-2194,39.0,39,114.31,6.2595,-395.6195,0,0.0,0,4.17,0.0,0.0,0,0.0,0,42.52,0.0,-0.0,-7491,-3.0,-3,32.05,0.405,4194.735
2016-10-06,-0.4149128,-48.64138775,516107.0325,513586.1225,0,0.0,0,47.01,0.0,0.0,-2233,32.0,32,113.7,4.752,-1901.272,0,0.0,0,4.21,0.0,0.0,0,0.0,0,42.68,0.0,-0.0,-7488,-14.0,-14,31.71,1.736,-2247.856
2016-10-05,-0.2981184,-48.22647495,518512.0405,517735.2505,0,0.0,0,47.04,0.0,0.0,-2265,23.0,23,113.4,4.232,-126.682,0,0.0,0,4.1,0.0,0.0,0,0.0,0,42.57,0.0,0.0,-7474,47.0,47,31.48,6.392,-2854.502
2016-10-04,-0.38272555,-47.92835655,522910.6645,520716.4345,0,0.0,0,47.07,0.0,-0.0,-2288,11.0,11,113.06,1.5235,-1105.7035,0,0.0,0,3.9,0.0,0.0,0,0.0,0,42.14,0.0,0.0,-7521,-159.0,-159,31.0,21.942,-2721.552
2016-10-03,0.395808,-47.545631,522413.62,524543.69,0,0.0,0,46.82,0.0,0.0,-2299,99.0,99,112.71,17.6715,1234.4585,0,0.0,0,3.85,0.0,0.0,0,0.0,0,42.05,0.0,-0.0,-7362,-1.0,-1,31.18,0.1785,2723.6215
2016-09-30,-1.18682075,-47.941439,530980.85,520585.61,0,0.0,0,46.5,0.0,0.0,-2398,109.0,109,112.46,21.8,-2138.58,0,0.0,0,3.83,0.0,0.0,0,0.0,0,42.16,0.0,0.0,-7361,-535.0,-535,30.1,66.6075,-9729.6275
2016-09-29,0.3050382,-46.75461825,531293.8975,532453.8175,0,0.0,0,47.05,0.0,-0.0,-2507,156.0,156,113.16,25.038,4535.592,0,0.0,0,3.89,0.0,-0.0,0,0.0,0,42.12,0.0,0.0,-6826,-460.0,-460,29.81,60.95,-1485.21
2016-09-28,-0.5268567,-47.05965645,532260.2555,529403.4355,0,0.0,0,46.9,0.0,0.0,-2663,146.0,146,113.69,20.732,-2398.512,0,0.0,0,3.9,0.0,0.0,0,0.0,0,41.88,0.0,0.0,-6366,-510.0,-510,29.45,61.455,-2870.055
2016-09-27,-0.2411041,-46.53279975,535744.6525,534672.0025,0,0.0,0,46.53,0.0,0.0,-2809,53.0,53,113.0,10.176,-606.426,0,0.0,0,3.77,0.0,0.0,0,0.0,0,41.55,0.0,0.0,-5856,-307.0,-307,29.2,41.445,-1804.615
2016-09-26,0.29365825,-46.29169565,537801.9335,537083.0435,0,0.0,0,46.46,0.0,0.0,-2862,97.0,97,111.64,25.414,-408.164,0,0.0,0,3.92,0.0,-0.0,0,0.0,0,41.62,0.0,0.0,-5549,-473.0,-473,29.54,94.3635,3344.7465
2016-09-23,0.2566889,-46.5853539,527360.731,534146.461,0,0.0,0,46.43,0.0,0.0,-2959,125.0,125,114.42,18.375,5658.315,0,0.0,0,4.01,0.0,0.0,0,0.0,0,42.63,0.0,-0.0,-5076,-247.0,-247,30.0,36.556,-3091.426
2016-09-22,-0.8131044,-46.8420428,535840.842,531579.572,0,0.0,0,46.38,0.0,0.0,-3084,238.0,238,114.35,42.245,-3532.525,0,0.0,0,4.02,0.0,0.0,0,0.0,0,41.55,0.0,0.0,-4829,-914.0,-914,28.3,112.879,-4598.519
2016-09-21,-0.23081015,-46.0289384,539849.366,539710.616,0,0.0,0,45.98,0.0,0.0,-3322,-289.0,-289,113.85,52.1645,95.1955,0,0.0,0,3.9,0.0,0.0,0,1856.0,1856,40.68,254.272,-625.472,-3915,-1825.0,-1825,27.74,224.475,-1777.825
2016-09-20,-0.1943596,-45.79812825,542579.1175,542018.7175,0,0.0,0,45.33,0.0,0.0,-3033,-1507.0,-1507,113.05,371.4755,-1139.8555,0,0.0,0,3.81,0.0,0.0,-1856,5043.0,5043,40.69,799.3155,-1168.4455,-2090,-2090.0,-2090,27.84,262.295,364.705
2016-09-19,-0.0675283,-45.60376865,541712.4235,543962.3135,0,0.0,0,44.9,0.0,0.0,-1526,-1526.0,-1526,115.19,312.067,2144.793,0,0.0,0,3.77,0.0,0.0,-6899,3726.0,3726,40.55,488.106,-2820.076,0,0.0,0,27.61,0.0,0.0
2016-09-16,0.54342135,-45.53624035,541662.5965,544637.5965,0,0.0,0,45.39,0.0,-0.0,0,0.0,0,115.12,0.0,-0.0,0,0.0,0,3.74,0.0,0.0,-10625,183.0,183,40.63,26.6265,5434.2135,0,0.0,0,28.08,0.0,0.0
2016-09-15,-0.8874897,-46.0796617,547309.383,539203.383,0,0.0,0,44.86,0.0,0.0,0,0.0,0,113.86,0.0,0.0,0,0.0,0,3.81,0.0,0.0,-10808,-146.0,-146,40.11,22.557,-8874.897,0,0.0,0,27.47,0.0,0.0
2016-09-14,0.76709725,-45.192172,539655.3,548078.28,0,275.0,275,45.01,38.6375,-68.8875,0,0.0,0,108.73,0.0,0.0,0,0.0,0,3.82,0.0,-0.0,-10662,-400.0,-400,40.83,67.4,7739.86,0,0.0,0,27.51,0.0,0.0
2016-09-13,0.5407547,-45.95926925,538741.5075,540407.3075,-275,2019.0,2019,45.36,337.173,683.987,0,0.0,0,107.51,0.0,0.0,0,0.0,0,3.93,0.0,-0.0,-10262,-2075.0,-2075,40.92,336.15,4723.56,0,0.0,0,27.84,0.0,-0.0
2016-09-12,-0.6721415,-46.50002395,545438.4505,534999.7605,-2294,869.0,869,44.59,159.027,-1902.797,0,0.0,0,102.65,0.0,0.0,0,0.0,0,3.97,0.0,0.0,-8187,-1356.0,-1356,40.4,251.538,-4818.618,0,0.0,0,27.51,0.0,0.0
2016-09-09,2.07297085,-45.82788245,525499.2655,541721.1755,-3163,320.0,320,46.51,35.52,6896.5,0,0.0,0,104.64,0.0,-0.0,0,0.0,0,4.12,0.0,0.0,-6831,-409.0,-409,42.49,58.6915,13833.2085,0,0.0,0,28.31,0.0,-0.0
2016-09-08,0.3543831,-47.9008533,517349.437,520991.467,-3483,258.0,258,47.07,29.799,293.991,0,0.0,0,107.25,0.0,-0.0,0,0.0,0,4.02,0.0,0.0,-6422,-235.0,-235,43.47,32.43,3249.84,0,0.0,0,28.59,0.0,0.0
2016-09-07,-0.18379275,-48.2552364,520010.206,517447.636,-3741,101.0,101,47.07,12.0695,-622.7495,0,0.0,0,107.83,0.0,0.0,0,0.0,0,4.1,0.0,-0.0,-6187,-118.0,-118,43.05,16.048,-1215.178,0,0.0,0,28.53,0.0,0.0
2016-09-06,0.1089549,-48.07144365,518324.5535,519285.5635,-3842,175.0,175,46.9,21.875,187.725,0,0.0,0,107.9,0.0,0.0,0,0.0,0,4.1,0.0,0.0,-6069,-87.0,-87,43.44,12.006,901.824,0,0.0,0,29.01,0.0,-0.0
2016-09-02,-0.45059635,-48.18039855,519844.3645,518196.0145,-4017,173.0,173,47.23,20.8465,-102.5365,0,0.0,0,107.7,0.0,0.0,0,0.0,0,4.11,0.0,0.0,-5982,-138.0,-138,42.97,19.527,-4403.427,0,0.0,0,26.57,0.0,0.0
2016-09-01,-0.20501305,-47.7298022,524053.818,522701.978,-4190,-13.0,-13,47.03,1.547,-42.797,0,0.0,0,106.14,0.0,0.0,0,-1011.0,-1011,4.13,105.6495,-65.2095,-5844,-179.0,-179,42.4,26.134,-1942.124,0,0.0,0,24.6,0.0,0.0
2016-08-31,0.42157905,-47.52478915,517426.4385,524752.1085,-4177,-23.0,-23,47.12,3.1395,664.7205,0,0.0,0,105.66,0.0,0.0,1011,-1500.0,-1500,4.13,155.25,206.07,-5665,-200.0,-200,42.79,26.0,3345.0,0,0.0,0,24.64,0.0,-0.0
2016-08-30,0.3002827,-47.9463682,507369.218,520536.318,-4154,-31.0,-31,47.66,3.999,1991.161,0,0.0,0,105.8,0.0,0.0,2511,-1068.0,-1068,3.92,110.004,87.126,-5465,-41.0,-41,43.12,5.33,924.54,0,0.0,0,24.69,0.0,0.0
2016-08-29,-0.194031,-48.2466509,505415.341,517533.491,-4123,-93.0,-93,47.45,12.648,-1237.458,0,0.0,0,106.62,0.0,0.0,3579,-882.0,-882,3.84,95.256,119.484,-5424,-39.0,-39,42.89,6.396,-822.336,0,0.0,0,24.45,0.0,0.0
2016-08-26,0.23597935,-48.0526199,499342.211,519473.801,-4030,80.0,80,47.41,11.24,-265.04,0,0.0,0,107.41,0.0,-0.0,4461,-807.0,-807,3.88,82.7175,-366.5175,-5385,-118.0,-118,43.44,15.989,2991.351,0,0.0,0,24.83,0.0,0.0
2016-08-25,-0.27498815,-48.28859925,499415.0675,517114.0075,-4110,7.0,7,46.67,1.1165,-2302.5065,0,0.0,0,107.39,0.0,0.0,5268,-732.0,-732,3.86,75.03,-404.31,-5267,-198.0,-198,43.43,27.225,-43.065,0,0.0,0,24.58,0.0,0.0
2016-08-24,0.56113725,-48.0136111,491324.619,519863.889,-4117,28.0,28,47.74,3.36,4609.92,0,0.0,0,108.56,0.0,-0.0,6000,-963.0,-963,3.98,98.7075,-348.3375,-5069,-60.0,-60,43.62,9.24,1349.79,0,0.0,0,24.62,0.0,0.0
2016-08-23,-0.3866259,-48.57474835,489948.7765,514252.5165,-4145,-62.0,-62,47.73,7.657,-993.157,0,0.0,0,108.59,0.0,0.0,6963,-1243.0,-1243,4.01,126.786,636.614,-5009,-56.0,-56,43.16,7.896,-3509.716,0,0.0,0,23.84,0.0,0.0
2016-08-22,-0.08498695,-48.18812245,486802.7655,518118.7755,-4083,5.0,5,47.63,0.805,162.465,0,0.0,0,108.86,0.0,-0.0,8206,-1571.0,-1571,3.9,162.5985,-260.3685,-4953,-56.0,-56,42.9,7.336,-751.966,0,0.0,0,23.81,0.0,-0.0
2016-08-19,-0.6572308,-48.1031355,486706.045,518968.645,-4088,-35.0,-35,46.58,5.6875,-3689.7875,0,0.0,0,108.77,0.0,0.0,9777,-2452.0,-2452,3.86,251.33,-2085.99,-4897,-323.0,-323,42.58,43.1205,-796.5305,0,0.0,0,23.75,0.0,0.0
2016-08-18,0.3544759,-47.4459047,476051.123,525540.953,-4053,-73.0,-73,46.88,9.3075,6808.1725,0,0.0,0,109.23,0.0,0.0,12229,-3466.0,-3466,4.02,384.726,-2999.906,-4574,-319.0,-319,42.64,45.4575,-263.5075,0,0.0,0,23.42,0.0,0.0
2016-08-17,-0.0834381,-47.8003806,454954.044,521996.194,-3980,-215.0,-215,48.63,26.015,-547.765,0,0.0,0,109.1,0.0,0.0,15695,-3964.0,-3964,4.12,406.31,23.29,-4255,-274.0,-274,42.79,42.196,-309.906,0,0.0,0,23.53,0.0,0.0
2016-08-16,0.149524,-47.7169425,439457.035,522830.575,-3765,-85.0,-85,48.27,10.625,577.325,0,0.0,0,109.63,0.0,0.0,19659,-3007.0,-3007,4.15,308.2175,-1048.3375,-3981,-219.0,-219,43.04,31.2075,1966.2525,0,0.0,0,23.9,0.0,-0.0
2016-08-15,-0.2555892,-47.8664665,428824.635,521335.335,-3680,-165.0,-165,48.17,20.625,-1119.675,0,0.0,0,108.14,0.0,0.0,22666,-3349.0,-3349,4.16,341.598,565.042,-3762,-151.0,-151,42.74,19.479,-2001.259,0,0.0,0,23.74,0.0,0.0
2016-08-12,-0.37814925,-47.6108773,415941.387,523891.227,-3515,-207.0,-207,47.97,28.152,-96.422,0,0.0,0,107.78,0.0,0.0,26015,-5695.0,-5695,4.16,597.975,-4086.075,-3611,-377.0,-377,42.75,53.3455,401.0045,0,0.0,0,23.7,0.0,0.0
2016-08-11,-0.5006721,-47.23272805,394184.4795,527672.7195,-3308,-380.0,-380,47.62,45.03,-2054.19,0,0.0,0,108.52,0.0,0.0,31710,-8837.0,-8837,4.33,910.211,-2407.341,-3234,-750.0,-750,42.72,95.25,-545.19,0,0.0,0,23.75,0.0,0.0
2016-08-10,0.3161627,-46.73205595,356945.0805,532679.4405,-2928,-976.0,-976,47.51,122.488,-239.608,0,0.0,0,108.71,0.0,-0.0,40547,-17811.0,-17811,4.3,1825.6275,3070.3725,-2484,-1195.0,-1195,42.86,163.1175,330.8625,0,0.0,0,24.14,0.0,0.0
2016-08-09,0.11610895,-47.04821865,283327.1535,529517.8135,-1952,-353.0,-353,47.11,44.6545,-516.4545,0,0.0,0,108.23,0.0,0.0,58358,-12599.0,-12599,4.2,1297.697,1872.183,-1289,-1289.0,-1289,42.8,194.639,-194.639,0,0.0,0,24.3,0.0,0.0
2016-08-08,0.4088466,-47.1643276,231212.804,528356.724,-1599,1007.0,1007,47.57,122.854,212.326,0,0.0,0,107.52,0.0,0.0,70957,9732.0,9732,4.18,1021.86,3876.14,0,0.0,0,43.33,0.0,0.0,0,0.0,0,24.36,0.0,-0.0
2016-08-05,0.6367038,-47.5731742,274262.098,524268.258,-2606,621.0,621,47.1,80.4195,-1968.0495,0,0.0,0,106.27,0.0,0.0,61225,5565.0,5565,4.0,570.4125,8335.0875,0,0.0,0,42.28,0.0,0.0,0,0.0,0,24.04,0.0,0.0
2016-08-04,0.1314476,-48.209878,296979.31,517901.22,-3227,506.0,506,47.16,57.684,745.916,0,0.0,0,105.58,0.0,0.0,55660,4736.0,4736,3.94,497.28,568.56,0,0.0,0,41.54,0.0,0.0,0,0.0,0,23.93,0.0,-0.0
2016-08-03,0.25382445,-48.3413256,316418.094,516586.744,-3733,522.0,522,47.1,72.558,305.172,0,0.0,0,104.81,0.0,0.0,50924,4319.0,4319,3.85,442.6975,2233.0725,0,0.0,0,41.05,0.0,0.0,0,0.0,0,23.5,0.0,0.0
2016-08-02,-0.08289315,-48.59515005,330965.9495,514048.4995,-4255,72.0,72,47.71,8.964,2938.506,0,0.0,0,106.05,0.0,0.0,46605,-225.0,-225,3.89,23.2875,-3767.4375,0,0.0,0,42.07,0.0,-0.0,0,0.0,0,23.94,0.0,-0.0
2016-08-01,-0.5154444,-48.5122569,328392.151,514877.431,-4327,-94.0,-94,48.11,13.254,1025.226,0,0.0,0,104.41,0.0,0.0,46830,-532.0,-532,4.02,54.53,-6179.67,0,0.0,0,42.44,0.0,0.0,0,0.0,0,24.1,0.0,-0.0
2016-07-29,0.1725416,-47.9968125,328945.755,520031.875,-4233,16.0,16,47.49,2.184,-2541.664,0,0.0,0,104.19,0.0,0.0,47362,-250.0,-250,4.12,25.5,4267.08,0,0.0,0,42.21,0.0,0.0,0,0.0,0,23.81,0.0,0.0
2016-07-28,-0.2590423,-48.1693541,329218.139,518306.459,-4249,90.0,90,47.19,12.285,-1068.235,0,0.0,0,102.83,0.0,0.0,47612,1117.0,1117,4.01,116.168,-1522.188,0,0.0,0,42.31,0.0,0.0,0,0.0,0,24.5,0.0,-0.0
2016-07-27,0.2018853,-47.9103118,334650.172,520896.882,-4339,210.0,210,47.0,33.18,-1388.77,0,0.0,0,104.26,0.0,0.0,46495,1399.0,1399,4.07,144.097,3407.623,0,0.0,0,42.17,0.0,0.0,0,0.0,0,24.56,0.0,0.0
2016-07-26,-0.2438562,-48.1121971,344115.089,518878.029,-4549,436.0,436,46.21,56.68,-3771.89,0,0.0,0,96.82,0.0,-0.0,45096,4201.0,4201,3.92,428.502,1333.328,0,0.0,0,41.72,0.0,0.0,0,0.0,0,24.23,0.0,0.0
2016-07-25,0.348803,-47.8683409,359672.391,521316.591,-4985,645.0,645,46.49,76.4325,2175.0175,0,0.0,0,98.25,0.0,-0.0,40895,5135.0,5135,3.9,526.3375,1313.0125,0,0.0,0,41.82,0.0,-0.0,0,0.0,0,24.26,0.0,-0.0
2016-07-22,-0.1470362,-48.2171439,379006.761,517828.561,-5630,554.0,554,46.72,74.236,404.764,0,0.0,0,99.26,0.0,-0.0,35760,4782.0,4782,3.89,492.546,-1875.126,0,0.0,0,41.67,0.0,0.0,0,0.0,0,24.18,0.0,0.0
2016-07-21,0.1346831,-48.0701077,396567.683,519298.923,-6184,395.0,395,46.98,46.61,2067.8,0,0.0,0,99.83,0.0,-0.0,30978,3343.0,3343,3.93,344.329,-720.969,0,0.0,0,42.58,0.0,0.0,0,0.0,0,24.03,0.0,0.0
2016-07-20,0.0893834,-48.2047908,410228.192,517952.092,-6579,452.0,452,46.96,56.726,-245.056,0,0.0,0,100.0,0.0,0.0,27635,3205.0,3205,3.91,326.91,1138.89,0,0.0,0,42.36,0.0,0.0,0,0.0,0,24.15,0.0,-0.0
2016-07-19,-0.2834667,-48.2941742,425182.368,517058.258,-7031,371.0,371,46.67,47.117,-1264.467,0,0.0,0,99.56,0.0,0.0,24430,2900.0,2900,3.84,307.4,-1570.2,0,0.0,0,42.22,0.0,0.0,0,0.0,0,24.17,0.0,0.0
2016-07-18,-0.04015595,-48.0107075,437191.025,519892.925,-7402,384.0,384,46.6,46.272,-981.652,0,0.0,0,98.7,0.0,0.0,21530,3039.0,3039,3.86,311.4975,580.0925,0,0.0,0,42.66,0.0,-0.0,0,0.0,0,23.24,0.0,0.0
2016-07-15,-0.0018142,-47.97055155,446476.3745,520294.4845,-7786,391.0,391,46.96,44.7695,904.8505,0,0.0,0,98.92,0.0,0.0,18491,2529.0,2529,3.88,259.2225,-922.9925,0,0.0,0,42.68,0.0,0.0,0,0.0,0,23.21,0.0,0.0
2016-07-14,-0.3512568,-47.96873735,457410.5865,520312.6265,-8177,301.0,301,46.86,37.625,-3362.105,0,0.0,0,97.39,0.0,0.0,15962,2521.0,2521,3.92,259.663,-150.463,0,0.0,0,42.5,0.0,0.0,0,0.0,0,22.77,0.0,0.0
2016-07-13,0.12702125,-47.61748055,469455.3545,523825.1945,-8478,435.0,435,46.64,65.685,903.825,0,0.0,0,97.41,0.0,-0.0,13441,1881.0,1881,3.91,192.8025,366.3875,0,0.0,0,42.15,0.0,0.0,0,0.0,0,21.99,0.0,0.0
2016-07-12,-0.9593392,-47.7445018,484822.862,522554.982,-8913,229.0,229,45.77,27.709,-10184.129,0,0.0,0,97.17,0.0,0.0,11560,1931.0,1931,3.84,198.893,590.737,0,0.0,0,41.69,0.0,0.0,0,0.0,0,24.2,0.0,0.0
2016-07-11,0.13242925,-46.7851626,493927.224,532148.374,-9142,381.0,381,45.61,51.2445,630.5855,0,0.0,0,96.75,0.0,0.0,9629,1471.0,1471,3.75,151.513,693.707,0,0.0,0,41.2,0.0,0.0,0,0.0,0,23.63,0.0,0.0
2016-07-08,-0.93265295,-46.91759185,506788.4815,530824.0815,-9523,164.0,164,44.86,20.992,-10187.532,0,0.0,0,96.49,0.0,0.0,8158,1331.0,1331,3.69,136.4275,861.0025,0,0.0,0,39.62,0.0,0.0,0,0.0,0,22.97,0.0,0.0
2016-07-07,0.07664755,-45.9849389,515635.221,540150.611,-9687,231.0,231,44.47,36.8445,447.5055,0,0.0,0,95.7,0.0,0.0,6827,518.0,518,3.53,54.39,318.97,0,0.0,0,39.1,0.0,0.0,0,0.0,0,22.98,0.0,0.0
2016-07-06,-0.7761894,-46.06158645,525687.7555,539384.1355,-9918,29.0,29,43.65,3.944,-7142.004,0,0.0,0,94.6,0.0,0.0,6309,1140.0,1140,3.4,119.7,-619.89,0,0.0,0,38.77,0.0,0.0,0,0.0,0,22.57,0.0,0.0
2016-07-05,0.643289,-45.28539705,523122.3795,547146.0295,-9947,154.0,154,44.31,19.173,8480.437,0,0.0,0,95.39,0.0,-0.0,5169,709.0,709,3.65,73.027,-2047.547,0,0.0,0,39.32,0.0,-0.0,0,0.0,0,23.2,0.0,-0.0
2016-07-01,-0.25348675,-45.92868605,525297.3795,540713.1395,-10101,203.0,203,44.36,28.5215,-2452.7615,0,0.0,0,95.49,0.0,0.0,4460,564.0,564,3.97,60.066,-82.106,0,0.0,0,39.87,0.0,-0.0,0,0.0,0,23.28,0.0,0.0
2016-06-30,-0.60587445,-45.6751993,534631.767,543248.007,-10304,193.0,193,43.68,26.9235,-6193.8835,0,0.0,0,94.44,0.0,0.0,3896,326.0,326,3.93,33.741,135.139,0,0.0,0,39.23,0.0,0.0,0,0.0,0,22.32,0.0,0.0
2016-06-29,-0.7189225,-45.06932485,537338.2215,549306.7515,-10497,202.0,202,43.55,29.795,-6941.725,0,0.0,0,93.97,0.0,0.0,3570,160.0,160,3.92,16.8,-247.5,0,0.0,0,38.85,0.0,0.0,0,0.0,0,22.32,0.0,0.0
2016-06-28,-0.9006679,-44.35040235,547427.1365,556495.9765,-10699,-330.0,-330,42.67,61.545,-9020.395,0,0.0,0,92.9,0.0,0.0,3410,196.0,196,4.03,20.384,13.716,0,0.0,0,38.67,0.0,0.0,0,0.0,0,22.61,0.0,0.0
2016-06-27,1.81833095,-43.44973445,538344.7055,565502.6555,-10369,-446.0,-446,43.63,70.022,18997.778,0,0.0,0,93.0,0.0,-0.0,3214,161.0,161,4.05,17.4685,-814.4685,0,0.0,0,38.37,0.0,-0.0,0,0.0,0,22.87,0.0,-0.0
2016-06-24,2.40391085,-45.2680654,529855.856,547319.346,-9923,203.0,203,44.56,23.2435,25809.9965,0,0.0,0,92.91,0.0,0.0,3053,512.0,512,4.27,53.248,-1770.888,0,0.0,0,39.26,0.0,-0.0,0,0.0,0,22.65,0.0,0.0
2016-06-23,-0.63685025,-47.67197625,512474.1475,523280.2375,-10126,97.0,97,46.5,12.2705,-6639.7605,0,0.0,0,95.94,0.0,0.0,2541,863.0,863,4.96,89.752,271.258,0,0.0,0,40.35,0.0,0.0,0,0.0,0,23.23,0.0,0.0
2016-06-22,0.1216979,-47.035126,520434.7,529648.74,-10223,126.0,126,46.15,16.191,1314.059,0,0.0,0,96.25,0.0,0.0,1678,840.0,840,4.8,88.62,-97.08,0,0.0,0,39.88,0.0,0.0,0,0.0,0,23.25,0.0,0.0
2016-06-21,-0.035265,-47.1568239,523950.571,528431.761,-10349,284.0,284,46.21,39.476,-266.336,0,0.0,0,94.94,0.0,0.0,838,838.0,838,4.73,86.314,-86.314,0,0.0,0,40.13,0.0,-0.0,0,0.0,0,23.37,0.0,0.0
2016-06-20,-0.82954275,-47.1215589,534845.221,528784.411,-10633,5.0,5,45.57,0.6375,-8295.4275,0,0.0,0,96.0,0.0,0.0,0,0.0,0,4.66,0.0,0.0,0,0.0,0,39.85,0.0,0.0,0,0.0,0,23.52,0.0,0.0
2016-06-17,0.008718,-46.29201615,536441.5585,537079.8385,-10638,100.0,100,45.42,14.2,87.18,0,0.0,0,96.62,0.0,-0.0,0,0.0,0,4.42,0.0,0.0,0,0.0,0,39.97,0.0,0.0,0,0.0,0,22.47,0.0,0.0
2016-06-16,-0.4615996,-46.30073415,543972.3585,536992.6585,-10738,14.0,14,44.72,1.736,-4615.996,0,0.0,0,96.45,0.0,0.0,0,0.0,0,4.28,0.0,0.0,0,0.0,0,39.41,0.0,0.0,0,0.0,0,22.86,0.0,-0.0
2016-06-15,-0.0324793,-45.83913455,539780.8145,541608.6545,-10752,7.0,7,45.11,0.833,-324.793,0,0.0,0,97.82,0.0,0.0,0,0.0,0,4.4,0.0,0.0,0,0.0,0,40.26,0.0,0.0,0,0.0,0,23.2,0.0,0.0
2016-06-14,0.00788080000001,-45.80665525,544192.8375,541933.4475,-10759,-82.0,-82,44.7,10.742,78.8080000001,0,0.0,0,97.32,0.0,0.0,0,0.0,0,4.39,0.0,-0.0,0,0.0,0,40.09,0.0,0.0,0,0.0,0,23.32,0.0,-0.0
2016-06-13,0.46736415,-45.81453605,537583.8395,541854.6395,-10677,-143.0,-143,45.32,18.5185,4673.6415,0,0.0,0,98.69,0.0,-0.0,0,0.0,0,4.42,0.0,0.0,0,0.0,0,40.11,0.0,0.0,0,0.0,0,24.13,0.0,-0.0
2016-06-10,0.768887,-46.2819002,533283.418,537180.998,-10534,-2.0,-2,45.73,0.23,7688.87,0,0.0,0,98.53,0.0,0.0,0,0.0,0,4.65,0.0,-0.0,0,0.0,0,40.57,0.0,-0.0,0,0.0,0,24.07,0.0,0.0
2016-06-09,0.0636384,-47.0507872,530650.648,529492.128,-10532,96.0,96,45.98,11.856,636.384,0,0.0,0,98.5,0.0,0.0,0,0.0,0,4.86,0.0,0.0,0,0.0,0,40.85,0.0,0.0,0,0.0,0,24.33,0.0,-0.0
2016-06-08,-0.425237,-47.1144256,533106.944,528855.744,-10628,-10.0,-10,45.75,1.17,-4252.37,0,0.0,0,99.02,0.0,-0.0,0,0.0,0,4.96,0.0,0.0,0,0.0,0,40.42,0.0,0.0,0,0.0,0,24.57,0.0,-0.0
